

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 13:40:10 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Kepler (spacecraft) (-227)      {source: KEPLER_FINAL_56_traj}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2009-Mar-07 04:56:42.5760 TDB
Stop  time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2455311.706048334, A.D. 2010-Apr-25 04:56:42.5760, -1.347525368165640E+08, -7.446780300135513E+07,  9.771624412145428E+05,
2455314.706048334, A.D. 2010-Apr-28 04:56:42.5760, -1.311529843787739E+08, -8.108805122520025E+07,  1.011403836108822E+06,
2455317.706048334, A.D. 2010-May-01 04:56:42.5760, -1.272346203972313E+08, -8.751110187069452E+07,  1.043198897735465E+06,
2455320.706048334, A.D. 2010-May-04 04:56:42.5760, -1.230080503467289E+08, -9.372252543570797E+07,  1.072440521252267E+06,
2455323.706048334, A.D. 2010-May-07 04:56:42.5760, -1.184849184817386E+08, -9.970811793357152E+07,  1.099091621957041E+06,
2455326.706048334, A.D. 2010-May-10 04:56:42.5760, -1.136772966365752E+08, -1.054544297246105E+08,  1.123099548559196E+06,
2455329.706048334, A.D. 2010-May-13 04:56:42.5760, -1.085977941451254E+08, -1.109486519048494E+08,  1.144417865430169E+06,
2455332.706048334, A.D. 2010-May-16 04:56:42.5760, -1.032595251486232E+08, -1.161786305308641E+08,  1.163005995300040E+06,
2455335.706048334, A.D. 2010-May-19 04:56:42.5760, -9.767607585960801E+07, -1.211328784375424E+08,  1.178829437873892E+06,
2455338.706048334, A.D. 2010-May-22 04:56:42.5760, -9.186147365803000E+07, -1.258005886640138E+08,  1.191859824719496E+06,
2455341.706048334, A.D. 2010-May-25 04:56:42.5760, -8.583015506630979E+07, -1.301716437137967E+08,  1.202074523901507E+06,
2455344.706048334, A.D. 2010-May-28 04:56:42.5760, -7.959693429986034E+07, -1.342366212583104E+08,  1.209457098251350E+06,
2455347.706048334, A.D. 2010-May-31 04:56:42.5760, -7.317697403409323E+07, -1.379868064146041E+08,  1.213998102732465E+06,
2455350.706048334, A.D. 2010-Jun-03 04:56:42.5760, -6.658575519394061E+07, -1.414141967003119E+08,  1.215694123478085E+06,
2455353.706048334, A.D. 2010-Jun-06 04:56:42.5760, -5.983828438020962E+07, -1.445115907839558E+08,  1.214515201205149E+06,
2455356.706048334, A.D. 2010-Jun-09 04:56:42.5760, -5.295211560945282E+07, -1.472722360658370E+08,  1.210526762515627E+06,
2455359.706048334, A.D. 2010-Jun-12 04:56:42.5760, -4.594275039201701E+07, -1.496904160977960E+08,  1.203720299285531E+06,
2455362.706048334, A.D. 2010-Jun-15 04:56:42.5760, -3.882665340329067E+07, -1.517610322207647E+08,  1.194116324564807E+06,
2455365.706048334, A.D. 2010-Jun-18 04:56:42.5760, -3.162046526045404E+07, -1.534797241578695E+08,  1.181740640605308E+06,
2455368.706048334, A.D. 2010-Jun-21 04:56:42.5760, -2.434097448206085E+07, -1.548428730583404E+08,  1.166624056571558E+06,
2455371.706048334, A.D. 2010-Jun-24 04:56:42.5760, -1.700509089899556E+07, -1.558476006391822E+08,  1.148803343993932E+06,
2455374.706048334, A.D. 2010-Jun-27 04:56:42.5760, -9.629818396627368E+06, -1.564917715830750E+08,  1.128321926110357E+06,
2455377.706048334, A.D. 2010-Jun-30 04:56:42.5760, -2.232227142233503E+06, -1.567740000197689E+08,  1.105229718550466E+06,
2455380.706048334, A.D. 2010-Jul-03 04:56:42.5760,  5.170028496219672E+06, -1.566938131320125E+08,  1.079580203222208E+06,
2455383.706048334, A.D. 2010-Jul-06 04:56:42.5760,  1.256091499844639E+07, -1.562509955748469E+08,  1.051449755088583E+06,
2455386.706048334, A.D. 2010-Jul-09 04:56:42.5760,  1.992277122307074E+07, -1.554465552239461E+08,  1.020881171003036E+06,
2455389.706048334, A.D. 2010-Jul-12 04:56:42.5760,  2.723852519933895E+07, -1.542820972320712E+08,  9.879441584592164E+05,
2455392.706048334, A.D. 2010-Jul-15 04:56:42.5760,  3.449117162979398E+07, -1.527599743487014E+08,  9.527130008579344E+05,
2455395.706048334, A.D. 2010-Jul-18 04:56:42.5760,  4.166379964000417E+07, -1.508832876319899E+08,  9.152669457560405E+05,
2455398.706048334, A.D. 2010-Jul-21 04:56:42.5760,  4.873961896115839E+07, -1.486558828640834E+08,  8.756896001173034E+05,
