

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 09:42:01 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2_ST+refit2022_m}
Center body name: Sun (10)                        {source: Voyager_2_ST+refit2022_m}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Aug-20 15:32:32.1830 TDB
Stop  time      : A.D. 2018-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2443619.147594711, A.D. 1978-Apr-20 15:32:32.1830, -9.407058164838350E+07,  4.168355324396081E+08,  2.556641672043231E+07,
2443622.147594711, A.D. 1978-Apr-23 15:32:32.1830, -9.830470436359414E+07,  4.195109625924619E+08,  2.556702193795255E+07,
2443625.147594711, A.D. 1978-Apr-26 15:32:32.1830, -1.025279377340538E+08,  4.221399326222919E+08,  2.556478688843036E+07,
2443628.147594711, A.D. 1978-Apr-29 15:32:32.1830, -1.067400879676417E+08,  4.247232827006593E+08,  2.555978013206434E+07,
2443631.147594711, A.D. 1978-May-02 15:32:32.1830, -1.109409744685524E+08,  4.272618297660456E+08,  2.555206796954647E+07,
2443634.147594711, A.D. 1978-May-05 15:32:32.1830, -1.151304290435697E+08,  4.297563683443382E+08,  2.554171453654349E+07,
2443637.147594711, A.D. 1978-May-08 15:32:32.1830, -1.193082951600773E+08,  4.322076713362298E+08,  2.552878189351109E+07,
2443640.147594711, A.D. 1978-May-11 15:32:32.1830, -1.234744272521813E+08,  4.346164907726568E+08,  2.551333011106309E+07,
2443643.147594711, A.D. 1978-May-14 15:32:32.1830, -1.276286900714882E+08,  4.369835585394840E+08,  2.549541735113588E+07,
2443646.147594711, A.D. 1978-May-17 15:32:32.1830, -1.317709580793230E+08,  4.393095870725150E+08,  2.547509994415972E+07,
2443649.147594711, A.D. 1978-May-20 15:32:32.1830, -1.359011148773133E+08,  4.415952700238103E+08,  2.545243246241781E+07,
2443652.147594711, A.D. 1978-May-23 15:32:32.1830, -1.400190526732989E+08,  4.438412829001915E+08,  2.542746778974020E+07,
2443655.147594711, A.D. 1978-May-26 15:32:32.1830, -1.441246717793299E+08,  4.460482836747429E+08,  2.540025718763292E+07,
2443658.147594711, A.D. 1978-May-29 15:32:32.1830, -1.482178801385840E+08,  4.482169133723657E+08,  2.537085035793644E+07,
2443661.147594711, A.D. 1978-Jun-01 15:32:32.1830, -1.522985928761404E+08,  4.503477966313195E+08,  2.533929550197881E+07,
2443664.147594711, A.D. 1978-Jun-04 15:32:32.1830, -1.563667318708912E+08,  4.524415422443776E+08,  2.530563937653807E+07,
2443667.147594711, A.D. 1978-Jun-07 15:32:32.1830, -1.604222253449483E+08,  4.544987436862468E+08,  2.526992734705546E+07,
2443670.147594711, A.D. 1978-Jun-10 15:32:32.1830, -1.644650074742068E+08,  4.565199796360774E+08,  2.523220343937808E+07,
2443673.147594711, A.D. 1978-Jun-13 15:32:32.1830, -1.684950180320415E+08,  4.585058144994059E+08,  2.519251039166600E+07,
2443676.147594711, A.D. 1978-Jun-16 15:32:32.1830, -1.725122020812969E+08,  4.604567989188229E+08,  2.515088970723280E+07,
2443679.147594711, A.D. 1978-Jun-19 15:32:32.1830, -1.765165097147260E+08,  4.623734702488779E+08,  2.510738170641565E+07,
2443682.147594711, A.D. 1978-Jun-22 15:32:32.1830, -1.805078958199524E+08,  4.642563529779576E+08,  2.506202557413661E+07,
2443685.147594711, A.D. 1978-Jun-25 15:32:32.1830, -1.844863198405103E+08,  4.661059591068735E+08,  2.501485940136001E+07,
2443688.147594711, A.D. 1978-Jun-28 15:32:32.1830, -1.884517455242683E+08,  4.679227885090495E+08,  2.496592022196597E+07,
2443691.147594711, A.D. 1978-Jul-01 15:32:32.1830, -1.924041406693920E+08,  4.697073292889014E+08,  2.491524404735216E+07,
2443694.147594711, A.D. 1978-Jul-04 15:32:32.1830, -1.963434768804483E+08,  4.714600581406724E+08,  2.486286590024316E+07,
2443697.147594711, A.D. 1978-Jul-07 15:32:32.1830, -2.002697293408946E+08,  4.731814407030082E+08,  2.480881984802413E+07,
2443700.147594711, A.D. 1978-Jul-10 15:32:32.1830, -2.041828766027651E+08,  4.748719319046419E+08,  2.475313903545436E+07,
2443703.147594711, A.D. 1978-Jul-13 15:32:32.1830, -2.080829003916342E+08,  4.765319762984440E+08,  2.469585571624345E+07,
2443706.147594711, A.D. 1978-Jul-16 15:32:32.1830, -2.119697854250923E+08,  4.781620083831241E+08,  2.463700128367102E+07,
2443709.147594711, A.D. 1978-Jul-19 15:32:32.1830, -2.158435192427408E+08,  4.797624529125581E+08,  2.457660629990196E+07,
2443712.147594711, A.D. 1978-Jul-22 15:32:32.1830, -2.197040920464886E+08,  4.813337251932548E+08,  2.451470052410749E+07,
2443715.147594711, A.D. 1978-Jul-25 15:32:32.1830, -2.235514965502515E+08,  4.828762313709238E+08,  2.445131293936142E+07,
2443718.147594711, A.D. 1978-Jul-28 15:32:32.1830, -2.273857278377048E+08,  4.843903687044595E+08,  2.438647177861682E+07,
2443721.147594711, A.D. 1978-Jul-31 15:32:32.1830, -2.312067832289967E+08,  4.858765258335848E+08,  2.432020454914671E+07,
2443724.147594711, A.D. 1978-Aug-03 15:32:32.1830, -2.350146621538476E+08,  4.873350830329743E+08,  2.425253805639741E+07,
2443727.147594711, A.D. 1978-Aug-06 15:32:32.1830, -2.388093660321711E+08,  4.887664124589616E+08,  2.418349842662311E+07,
2443730.147594711, A.D. 1978-Aug-09 15:32:32.1830, -2.425908981611432E+08,  4.901708783869129E+08,  2.411311112860760E+07,
2443733.147594711, A.D. 1978-Aug-12 15:32:32.1830, -2.463592636084059E+08,  4.915488374398779E+08,  2.404140099445611E+07,
2443736.147594711, A.D. 1978-Aug-15 15:32:32.1830, -2.501144691109364E+08,  4.929006388086050E+08,  2.396839223947394E+07,
2443739.147594711, A.D. 1978-Aug-18 15:32:32.1830, -2.538565229789734E+08,  4.942266244630151E+08,  2.389410848111954E+07,
2443742.147594711, A.D. 1978-Aug-21 15:32:32.1830, -2.575854350041265E+08,  4.955271293552309E+08,  2.381857275698933E+07,
2443745.147594711, A.D. 1978-Aug-24 15:32:32.1830, -2.613012163703498E+08,  4.968024816142699E+08,  2.374180754176605E+07,
2443748.147594711, A.D. 1978-Aug-27 15:32:32.1830, -2.650038795657983E+08,  4.980530027327939E+08,  2.366383476304343E+07,
2443751.147594711, A.D. 1978-Aug-30 15:32:32.1830, -2.686934382931867E+08,  4.992790077486496E+08,  2.358467581598198E+07,
2443754.147594711, A.D. 1978-Sep-02 15:32:32.1830, -2.723699073766069E+08,  5.004808054262159E+08,  2.350435157714465E+07,
2443757.147594711, A.D. 1978-Sep-05 15:32:32.1830, -2.760333026676629E+08,  5.016586984446389E+08,  2.342288241829777E+07,
2443760.147594711, A.D. 1978-Sep-08 15:32:32.1830, -2.796836409610398E+08,  5.028129835997508E+08,  2.334028822174102E+07,
2443763.147594711, A.D. 1978-Sep-11 15:32:32.1830, -2.833209399367493E+08,  5.039439520140184E+08,  2.325658839828596E+07,
2443766.147594711, A.D. 1978-Sep-14 15:32:32.1830, -2.869452181372579E+08,  5.050518893322696E+08,  2.317180190684235E+07,
