

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:13:26 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: DSCOVR (spacecraft) (-78)       {source: DSCOVR_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2015-Feb-11 23:45:07.1851 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2457398.489666494, A.D. 2016-Jan-10 23:45:07.1851, -4.944482631047060E+07,  1.370131342361803E+08, -1.069953380661607E+05,
2457401.489666494, A.D. 2016-Jan-13 23:45:07.1851, -5.668624622986659E+07,  1.341900809298756E+08, -1.213347189631388E+05,
2457404.489666494, A.D. 2016-Jan-16 23:45:07.1851, -6.377082553851058E+07,  1.309902519067272E+08, -1.343693528547063E+05,
2457407.489666494, A.D. 2016-Jan-19 23:45:07.1851, -7.067860829466487E+07,  1.274225079013895E+08, -1.459645448119417E+05,
2457410.489666494, A.D. 2016-Jan-22 23:45:07.1851, -7.739013350742987E+07,  1.234968739143858E+08, -1.560365766424015E+05,
2457413.489666494, A.D. 2016-Jan-25 23:45:07.1851, -8.388645394803624E+07,  1.192244883319329E+08, -1.644685822994709E+05,
2457416.489666494, A.D. 2016-Jan-28 23:45:07.1851, -9.014944119518191E+07,  1.146174356743890E+08, -1.712064230146781E+05,
2457419.489666494, A.D. 2016-Jan-31 23:45:07.1851, -9.616153646152510E+07,  1.096888569149751E+08, -1.761902844682857E+05,
2457422.489666494, A.D. 2016-Feb-03 23:45:07.1851, -1.019059798454823E+08,  1.044528273667262E+08, -1.793888456800729E+05,
2457425.489666494, A.D. 2016-Feb-06 23:45:07.1851, -1.073668454993552E+08,  9.892433846947278E+07, -1.807740410967767E+05,
2457428.489666494, A.D. 2016-Feb-09 23:45:07.1851, -1.125291035135271E+08,  9.311924703804211E+07, -1.803378202012777E+05,
2457431.489666494, A.D. 2016-Feb-12 23:45:07.1851, -1.173786165053418E+08,  8.705421960172659E+07, -1.780956187105626E+05,
2457434.489666494, A.D. 2016-Feb-15 23:45:07.1851, -1.219022054731217E+08,  8.074661882339005E+07, -1.740688054223768E+05,
2457437.489666494, A.D. 2016-Feb-18 23:45:07.1851, -1.260877165100346E+08,  7.421449268690272E+07, -1.683274422892630E+05,
2457440.489666494, A.D. 2016-Feb-21 23:45:07.1851, -1.299240539727831E+08,  6.747650120778868E+07, -1.609181721262410E+05,
2457443.489666494, A.D. 2016-Feb-24 23:45:07.1851, -1.334011891860290E+08,  6.055185280170380E+07, -1.519136689274721E+05,
2457446.489666494, A.D. 2016-Feb-27 23:45:07.1851, -1.365101707848127E+08,  5.346024306080510E+07, -1.414068830532208E+05,
2457449.489666494, A.D. 2016-Mar-01 23:45:07.1851, -1.392431662292241E+08,  4.622174537074623E+07, -1.294986427390929E+05,
2457452.489666494, A.D. 2016-Mar-04 23:45:07.1851, -1.415934786089343E+08,  3.885677348292802E+07, -1.163122437274810E+05,
2457455.489666494, A.D. 2016-Mar-07 23:45:07.1851, -1.435555791696847E+08,  3.138600369416835E+07, -1.019733938490376E+05,
2457458.489666494, A.D. 2016-Mar-10 23:45:07.1851, -1.451250947144710E+08,  2.383033544668371E+07, -8.661782088108175E+04,
2457461.489666494, A.D. 2016-Mar-13 23:45:07.1851, -1.462987712062838E+08,  1.621079163914423E+07, -7.039408559689671E+04,
2457464.489666494, A.D. 2016-Mar-16 23:45:07.1851, -1.470745010694574E+08,  8.548426665052680E+06, -5.343554195648851E+04,
2457467.489666494, A.D. 2016-Mar-19 23:45:07.1851, -1.474513443779263E+08,  8.643095281910296E+05, -3.595209619083209E+04,
2457470.489666494, A.D. 2016-Mar-22 23:45:07.1851, -1.474295018659508E+08, -6.820567894686067E+06, -1.809486647408921E+04,
2457473.489666494, A.D. 2016-Mar-25 23:45:07.1851, -1.470102810205905E+08, -1.448533261477932E+07, -4.679719109088182E+01,
2457476.489666494, A.D. 2016-Mar-28 23:45:07.1851, -1.461960728896806E+08, -2.210930139782319E+07,  1.801390020281635E+04,
2457479.489666494, A.D. 2016-Mar-31 23:45:07.1851, -1.449903384600020E+08, -2.967209407136886E+07,  3.589576574448682E+04,
2457482.489666494, A.D. 2016-Apr-03 23:45:07.1851, -1.433975946814354E+08, -3.715361766222219E+07,  5.341633354501426E+04,
2457485.489666494, A.D. 2016-Apr-06 23:45:07.1851, -1.414234040103921E+08, -4.453416400787326E+07,  7.037728068308905E+04,
2457488.489666494, A.D. 2016-Apr-09 23:45:07.1851, -1.390743192534497E+08, -5.179439870435453E+07,  8.661254688833281E+04,
2457491.489666494, A.D. 2016-Apr-12 23:45:07.1851, -1.363578018497959E+08, -5.891547813613817E+07,  1.019391854191385E+05,
2457494.489666494, A.D. 2016-Apr-15 23:45:07.1851, -1.332822371761958E+08, -6.587907521070770E+07,  1.161762090165839E+05,
2457497.489666494, A.D. 2016-Apr-18 23:45:07.1851, -1.298568052713458E+08, -7.266765804922146E+07,  1.291539368209951E+05,
2457500.489666494, A.D. 2016-Apr-21 23:45:07.1851, -1.260917918835676E+08, -7.926371552658126E+07,  1.407265495483093E+05,
2457503.489666494, A.D. 2016-Apr-24 23:45:07.1851, -1.219980679890179E+08, -8.565078249694145E+07,  1.507444073966593E+05,
2457506.489666494, A.D. 2016-Apr-27 23:45:07.1851, -1.175872902083086E+08, -9.181294452848132E+07,  1.590808754354268E+05,
2457509.489666494, A.D. 2016-Apr-30 23:45:07.1851, -1.128718140307810E+08, -9.773497533809885E+07,  1.656293231240138E+05,
2457512.489666494, A.D. 2016-May-03 23:45:07.1851, -1.078646660165175E+08, -1.034023706305520E+08,  1.703005749766007E+05,
2457515.489666494, A.D. 2016-May-06 23:45:07.1851, -1.025795215660285E+08, -1.088013662542281E+08,  1.730194793665931E+05,
2457518.489666494, A.D. 2016-May-09 23:45:07.1851, -9.703064335205160E+07, -1.139189159769673E+08,  1.737421438847631E+05,
2457521.489666494, A.D. 2016-May-12 23:45:07.1851, -9.123286225832124E+07, -1.187426072818079E+08,  1.709638326716572E+05,
