

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:24:09 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Wind (spacecraft) (-8)          {source: Wind_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Oct-08 00:01:09.1824 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2459208.500800722, A.D. 2020-Dec-25 00:01:09.1824, -7.908691442142964E+06,  1.455075001607208E+08,  1.521306952067465E+04,
2459211.500800722, A.D. 2020-Dec-28 00:01:09.1824, -1.566393050280892E+07,  1.448351765180398E+08,  2.300710945765674E+04,
2459214.500800722, A.D. 2020-Dec-31 00:01:09.1824, -2.337955993133562E+07,  1.437548144738030E+08,  3.052571166519076E+04,
2459217.500800722, A.D. 2021-Jan-03 00:01:09.1824, -3.103351216790090E+07,  1.422688456786441E+08,  3.769962157461047E+04,
2459220.500800722, A.D. 2021-Jan-06 00:01:09.1824, -3.860383346251719E+07,  1.403809702394164E+08,  4.446791785383970E+04,
2459223.500800722, A.D. 2021-Jan-09 00:01:09.1824, -4.606877468877746E+07,  1.380961448220105E+08,  5.077372874150425E+04,
2459226.500800722, A.D. 2021-Jan-12 00:01:09.1824, -5.340688311672588E+07,  1.354205800263714E+08,  5.656633691091835E+04,
2459229.500800722, A.D. 2021-Jan-15 00:01:09.1824, -6.059707903234382E+07,  1.323617383400431E+08,  6.179667478974909E+04,
2459232.500800722, A.D. 2021-Jan-18 00:01:09.1824, -6.761870102671179E+07,  1.289282961746425E+08,  6.641997497148067E+04,
2459235.500800722, A.D. 2021-Jan-21 00:01:09.1824, -7.445158536518285E+07,  1.251300783540299E+08,  7.040159388183057E+04,
2459238.500800722, A.D. 2021-Jan-24 00:01:09.1824, -8.107617020069756E+07,  1.209780416715810E+08,  7.371282901993394E+04,
2459241.500800722, A.D. 2021-Jan-27 00:01:09.1824, -8.747355911586612E+07,  1.164842561293085E+08,  7.632886693490297E+04,
2459244.500800722, A.D. 2021-Jan-30 00:01:09.1824, -9.362557327867772E+07,  1.116618514166301E+08,  7.822664258334786E+04,
2459247.500800722, A.D. 2021-Feb-02 00:01:09.1824, -9.951481670548926E+07,  1.065249596066273E+08,  7.939316893604398E+04,
2459250.500800722, A.D. 2021-Feb-05 00:01:09.1824, -1.051247693183217E+08,  1.010886667592837E+08,  7.982178780709952E+04,
2459253.500800722, A.D. 2021-Feb-08 00:01:09.1824, -1.104397179860428E+08,  9.536888425719383E+07,  7.951247187537700E+04,
2459256.500800722, A.D. 2021-Feb-11 00:01:09.1824, -1.154449791856841E+08,  8.938239631694296E+07,  7.847581347767264E+04,
2459259.500800722, A.D. 2021-Feb-14 00:01:09.1824, -1.201268501959574E+08,  8.314674334289555E+07,  7.671465660353377E+04,
2459262.500800722, A.D. 2021-Feb-17 00:01:09.1824, -1.244726611437247E+08,  7.668015026193692E+07,  7.422070292537659E+04,
2459265.500800722, A.D. 2021-Feb-20 00:01:09.1824, -1.284708163800776E+08,  7.000145755876379E+07,  7.106157870987803E+04,
