

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:54:37 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Neptune (899)                   {source: nep102_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1963-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2438408.500000000, A.D. 1964-Jan-14 00:00:00.0000, -3.132652977202562E+09, -3.278107480092464E+09,  1.396677905443285E+08,
2438411.500000000, A.D. 1964-Jan-17 00:00:00.0000, -3.131644083958020E+09, -3.279068844412579E+09,  1.396643959384947E+08,
2438414.500000000, A.D. 1964-Jan-20 00:00:00.0000, -3.130634875668661E+09, -3.280029938160707E+09,  1.396609393178515E+08,
2438417.500000000, A.D. 1964-Jan-23 00:00:00.0000, -3.129625340805357E+09, -3.280990754373561E+09,  1.396574218029792E+08,
2438420.500000000, A.D. 1964-Jan-26 00:00:00.0000, -3.128615467840566E+09, -3.281951286103002E+09,  1.396538445130272E+08,
2438423.500000000, A.D. 1964-Jan-29 00:00:00.0000, -3.127605298566202E+09, -3.282911499823733E+09,  1.396502597014463E+08,
2438426.500000000, A.D. 1964-Feb-01 00:00:00.0000, -3.126594886655008E+09, -3.283871373308432E+09,  1.396467145329247E+08,
2438429.500000000, A.D. 1964-Feb-04 00:00:00.0000, -3.125584238390090E+09, -3.284830916563811E+09,  1.396432024910841E+08,
2438432.500000000, A.D. 1964-Feb-07 00:00:00.0000, -3.124573360045154E+09, -3.285790139593214E+09,  1.396397170582752E+08,
2438435.500000000, A.D. 1964-Feb-10 00:00:00.0000, -3.123562257885510E+09, -3.286749052393837E+09,  1.396362517158144E+08,
2438438.500000000, A.D. 1964-Feb-13 00:00:00.0000, -3.122550938169521E+09, -3.287707664954651E+09,  1.396327999442077E+08,
2438441.500000000, A.D. 1964-Feb-16 00:00:00.0000, -3.121539399079703E+09, -3.288665986541701E+09,  1.396293520190310E+08,
2438444.500000000, A.D. 1964-Feb-19 00:00:00.0000, -3.120527540411976E+09, -3.289624012096392E+09,  1.396258645328281E+08,
2438447.500000000, A.D. 1964-Feb-22 00:00:00.0000, -3.119515331333292E+09, -3.290581730738248E+09,  1.396223330515633E+08,
2438450.500000000, A.D. 1964-Feb-25 00:00:00.0000, -3.118502772910148E+09, -3.291539132989951E+09,  1.396187671506901E+08,
